,name,address,budget,genre
16694,中華の台所 香港屋 上十条店,東京都北区上十条３-29-5,B001,G007
16695,中華バル PABLO,東京都大田区東矢口３-2-1　1F,B008,G002
16696,中華バル88 From岩手&眞,東京都葛飾区亀有５-48-8 102,B003,G001
16697,中華美食坊 田無南口店,東京都西東京市南町４-4-2,B002,G007
16698,南国亭 赤坂店,東京都港区赤坂２-10-2,B002,G007
16699,南国亭 大手町店,東京都千代田区内神田１-7-8　大手町佐野ビルＢ１Ｆ,B002,G007
16700,南国亭 神谷町駅前店,東京都港区虎ノ門５－１３－１　虎ノ門４０ＭＴビル１Ｆ裏手,B003,G007
16701,南国亭 神田淡路町店,東京都千代田区神田淡路町１－４－３,B002,G007
16702,南国亭 渋谷一号店,東京都渋谷区東１-26-20 東京建物B1,B002,G007
16703,南国亭 渋谷駅前店,東京都渋谷区渋谷３-6-16,B002,G001
16704,南国亭 新宿店,東京都新宿区新宿５-18-20　ルックハイツ新宿1Ｆ,B002,G001
16705,南国亭 虎ノ門店,東京都港区虎ノ門１-16-6ラポートビルＢ1,B003,G007
16706,南国亭 浜松町大門店,東京都港区芝大門２－３－６　アバンストＢ１,B002,G001
16707,南国亭 町田本店,東京都町田市原町田６‐９‐１９　コビルナマチダＢ１F,B003,G007
16708,中華火鍋 東華しゃぶしゃぶ,東京都豊島区北大塚２-11-4,B003,G004
16709,中華火鍋 東華 しゃぶしゃぶ 三ノ輪店,東京都台東区三ノ輪１-9-4 久保木ビル1F,B002,G004
16710,中華100品食べ飲み放題 嘉興,東京都八王子市越野25-24 鈴木コーポ1F,B003,G001
16711,中華風 海老専家,東京都新宿区津久戸町4-7　OSビル１階,B003,G007
16712,庶民,東京都中野区中央３‐３４‐３　メイヒル新中野２Ｆ,B001,G007
16713,中華風家庭料理 とも,東京都渋谷区神宮前３-41-2岡本ビルB1F,B003,G007
16714,中華風家庭料理ふーみん,東京都港区南青山５-7-17 青山小原ビルB1F,B008,G007
16715,Yamaのuchi やまのうち 渋谷店,東京都渋谷区渋谷１－１０－１２　宮城ビルＢ２,B003,G007
16716,黒門市場 湯島,東京都台東区上野１-16-12,B002,G001
16717,中華風焼肉 天下名牛 万宝平价焼こう 池袋本店,東京都豊島区西池袋１-41-2 マキタビル 4F,B003,G008
16718,中華物産 ゴロッと,東京都西東京市ひばりが丘１-4-1　長谷川ビルディング２F,B011,G015
16719,火鳳祥鮮貨火鍋 カホウショウ 新宿東口店,東京都新宿区歌舞伎町１－１８－８第一モナビル４Ｆ,B003,G001
16720,中華銘菜 餃子菜館,東京都三鷹市下連雀３-20-7浜中ビル101号,B002,G007
16721,中華名菜館 中華招福 芝浦店,東京都港区芝浦２‐１‐１０　ＫＴＹ芝浦ビル２Ｆ～３Ｆ,B001,G007
16722,中華麺ダイニング 鶴亀飯店,東京都足立区千住仲町19-5,B002,G007
16723,中華麺家まんまる,東京都葛飾区四つ木１-30ー3,B010,G013
16724,中華屋 櫂ちゃん,東京都杉並区高円寺南３-23-19,,G013
16725,中華屋 栄華,東京都立川市羽衣町３－１１－１５,B001,G007
16726,譚鴨血老火鍋 HOTPOT 池袋東口店,東京都豊島区南池袋１-26-2近代グループBLD3号館８F,B003,G007
16727,中華屋 啓ちゃん,東京都杉並区天沼３-31-35,B010,G007
16728,中華屋台 一杯屋,東京都渋谷区道玄坂２-6-6和光ビル5F,B002,G001
16729,中華洋食食堂 あゆた,東京都墨田区石原１-36-2,B001,G007
16730,中華料理 21,東京都杉並区西荻南３-14-11,B011,G007
16731,青山餃子房 青砥店,東京都葛飾区青戸３-31-4,B001,G007
16732,あQ,東京都小平市花小金井南町１‐１２‐１２,B001,G007
16733,中華料理 美味の栄福,東京都墨田区江東橋５－１５－８,B002,G007
16734,中華料理 味遊,東京都江戸川区東瑞江１-32-2,B002,G007
16735,中華料理 安宴,東京都江東区住吉２-11-1　1Ｆ,B002,G007
16736,中華料理居酒屋 福園 飯田橋店,東京都千代田区飯田橋３-3-10,B003,G007
16737,中華料理 田舎菜館,東京都中野区野方６‐３‐４　水口ビルＢ１Ｆ,B002,G007
16738,頤和園 霞が関店,東京都千代田区霞が関３-２-６　東京倶楽部ビル３階　霞ダイニング,B004,G007
16739,栄華飯店,東京都品川区南品川２-12-1,B001,G007
16740,中華料理 永楽,東京都渋谷区本町２-47-2,B001,G007
16741,中華料理 おいしさ菜館90,東京都品川区東品川２丁目２－４天王洲ファーストタワー１F,B002,G007
16742,中華料理 旺盛,東京都大田区萩中１-3-13-103,B002,G007
16743,嘉宴 大森町店,東京都大田区大森西５-10-7　豊田ビル1F,B002,G007
16744,中華料理 嘉宴 御嶽山店,東京都大田区北嶺町-32-15,B011,G007
16745,嘉宴 糀谷店,東京都大田区南蒲田３-13-13　コーポ大山102,B011,G007
16746,嘉宴 千鳥町店,東京都大田区千鳥１-3-15　吉田ビル１F,B002,G007
16747,嘉宴 本店,東京都大田区鵜の木２-15-2　栄ビル1F,B001,G007
16748,中華料理 佳華園,東京都西東京市ひばりが丘１丁目3-5 B1,B001,G007
16749,中華料理 華春楼,東京都台東区浅草２‐20‐8,B003,G007
16750,中華料理 嘉賓,東京都千代田区神田駿河台３-2新御茶ノ水アーバソトリニティB1,B002,G007
16751,中華料理 六福元祖刀削麺,東京都千代田区神田鍛冶町３-3-21春花ビル１F,B001,G007
16752,中華料理　漢唐楼,東京都千代田区鍛冶町１-2-15,B003,G007
16753,中華料理 餃子屋,東京都足立区綾瀬３-19-14,B010,G007
16754,中華料理 金縁 きんえん,東京都千代田区鍛冶町１‐６‐２　林ビルB１F,B001,G007
16755,錦珍楼 蒲田店,東京都大田区萩中１-6-7 第三山田ビル1F,B001,G007
16756,中華料理 金門,東京都江戸川区平井５-25-6,B002,G007
16757,中華料理 クサカ亭 中村橋,東京都練馬区向山１-１３-４,B010,G007
16758,京華閣,東京都豊島区池袋１-1-4　プリモビルB1F,B002,G007
16759,京華茶楼 新橋店,東京都港区西新橋１-12-6 富士アネックスビル2F,B003,G001
16760,中華料理 慶華楼,東京都港区赤坂３-１９-９　ORANGE　BOX　オレンジボックス　4階,B002,G007
16761,中華料理 恒源餃子,東京都千代田区平河町１丁目7-19 マルベリー平河2F,B003,G007
16762,中国料理 江南春,東京都中央区銀座８－１０－５ 第４秀和ビル,B008,G007
16763,中華料理 興隆,東京都板橋区常盤台１-41-8 岩崎ビル1F,B011,G007
16764,中華料理 興隆 東十条店,東京都北区東十条２丁目4-8,B002,G007
16765,中華料理 菜香 田原町店,東京都台東区寿２-10-11 仙石ビル1F,B001,G007
16766,中華料理 菜香菜 新宿店,東京都新宿区西新宿７-2-4 新宿MSビル101,B001,G007
16767,中華料理 三源 晟,東京都台東区上野３-11-4三源ビル1F,B002,G007
16768,中華料理 三源 宿,東京都台東区上野３-11-4 三源ビル,B002,G007
16769,四季ボウ坊 新橋店,東京都港区新橋２-9-16 米倉屋ビル１Ｆ,B002,G007
16770,中華料理 紫金飯店 原宿店,東京都渋谷区神宮前２-35-9 原宿リビン１F,B001,G007
16771,四川亭 人形町店,東京都中央区日本橋人形町１－８－７　近藤ビル１Ｆ,B002,G007
16772,中華料理 上海の家,東京都墨田区両国３　18-4 東武ハイライン１Ｆ,B002,G007
16773,中華料理 十八番,東京都千代田区神田美倉町-9,B003,G007
16774,中華料理 春華秋実 有明フロンティアビル店,東京都江東区有明３－７－２６　有明フロンティアビル２Ｆ,B003,G007
16775,順順餃子房 秋葉原2号店,東京都千代田区神田佐久間町３－２１－７　ＭＯＭビル１Ｆ,B002,G007
16776,中華料理 松楽 三ノ輪,東京都荒川区南千住１-19-2,B003,G001
16777,中華料理 蜀香園 ショクコウエン 日土地西新宿ビル,東京都新宿区西新宿６-10-1 日土地西新宿ビル2F,B002,G007
16778,中華料理 食福,東京都千代田区神田佐久間町２丁目12,B002,G007
16779,中華料理 新三陽 後楽園店,東京都文京区本郷１－３３－８　ハウス本郷ビル１・２Ｆ,B001,G007
16780,中華料理 翠苑,東京都墨田区石原３-14-7,B001,G007
16781,水漫庭,東京都新宿区神楽坂２-10 カグラヒルズＢ１Ｆ,B003,G007
16782,すぱいす,東京都東村山市本町１-4-1,B001,G007
16783,中華料理 清香園 戸越公園,東京都品川区戸越５-10-17,B002,G007
16784,中華料理 清香苑,東京都千代田区神田岩本町2丁目1-12 小貫ビル１F,B002,G007
16785,中華料理 川楽園,東京都台東区下谷３-10-11NYビル101,B011,G007
16786,中華料理 松鶴楼,東京都東久留米市幸町５-3-21,B011,G007
16787,中華料理 代一元,東京都世田谷区船橋１-3-1,B001,G007
16788,中華料理 大翁,東京都調布市布田３-46-2　田口ビル103,B001,G007
16789,たいこうろう 大公楼,東京都品川区旗の台２-1-25,B002,G007
16790,中華料理 たつみ 田柄店,東京都練馬区田柄５-11-12,B010,G007
16791,中華料理 趙記 一品香,東京都江戸川区西葛西３-18-12,B001,G007
16792,中華料理 長春,東京都江東区大島２-41-13-2F,B001,G007
16793,中華料理 唐苑 お台場 青海店,東京都江東区青海２－５－１０　テレコムセンター西棟２Ｆ,B003,G007
16794,東京閣,東京都新宿区市ヶ谷本村町4-1 ホテルグランドヒル市ヶ谷B1F,B001,G007
16795,中華料理 花彫酒家,東京都台東区東浅草１-21-11,B011,G007
16796,中華料理 萬里 ばんり 新橋店,東京都千代田区内幸町２‐２‐２富国生命ビルB２F　（日比谷シティ）,B003,G007
16797,中華料理 百菜 イオンモール多摩平の森店,東京都日野市多摩平２丁目４－１　イオンモール多摩平の森,B002,G007
16798,飛竜,東京都調布市西つつじケ丘３-30-16,B001,G007
16799,中華料理 飛龍閣 永代店,東京都江東区永代２-31-15,B002,G007
16800,中華料理 馥苑,東京都文京区向丘１-12-5　富岡ビル１F,B001,G007
16801,中華料理 福龍美食,東京都中央区銀座１-28-14小張ビル2Ｆ,B002,G007
16802,中華料理 平和居,東京都豊島区北大塚１-18-1 1F,B011,G007
16803,中華料理 北京,東京都新宿区歌舞伎町２-46-7第三平沢ビル　１F-B,B010,G007
16804,中華料理 星宿飯店 錦糸町店,東京都墨田区太平４-2-1,B011,G007
16805,本 四川 荻窪店,東京都杉並区上荻１-18-3 亀屋酒販第二ビル103,B010,G007
16806,香港亭 赤坂店,東京都港区赤坂３－１０－４　赤坂世界ビル１F,B003,G007
16807,中華料理 ぼん天 瑞穂店,東京都西多摩郡瑞穂町石畑１５９０－８,B001,G007
16808,満福 新宿御苑前,東京都新宿区四谷４-30　黒坂ビル　1Ｆ,B002,G007
16809,中華料理 三河屋,東京都葛飾区堀切４丁目57-15,B011,G007
16810,中華料理 三喜 板橋店,東京都北区滝野川６－55－4,B001,G007
16811,中華料理 雅,東京都新宿区西新宿１-14-16　114ビルB1,B002,G007
16812,明月楼,東京都新宿区新宿１-11-7 ,B001,G007
16813,中華料理 楓葉 もみじ ,東京都葛飾区南水元１-23-12,B002,G007
16814,中華料理 揚州飯店,東京都中野区沼袋２-39-1 宇佐美マンション1F,B002,G007
16815,中華料理 楽亭,東京都新宿区西新宿７－９－１５　ダイカンプラザ清田１階,B002,G007
16816,中華料理 李記,東京都港区芝２-5-29 小泉ビル2F,B001,G007
16817,中華料理 龍山,東京都江東区大島８－３０－８,B001,G007
16818,中華料理 露華,東京都板橋区高島平１‐３５‐１,B001,G007
16819,中華料理 朝霞,東京都千代田区麹町１-8 ATIビル1F,B002,G007
16820,中華料理居酒屋 一心 下北沢店,東京都世田谷区北沢２-24-9野中ビル1F,B002,G007
16821,中華料理 家宴,東京都台東区東上野２－２０－６,B002,G007
16822,中華料理 華宴 2号店,東京都江戸川区中葛西５-12-4 庄司ビル 102,B001,G007
16823,中華料理 華香楼 東口,東京都大田区蒲田５-20-1  一番街ビル１階,B001,G001
16824,中華料理 金華,東京都足立区綾瀬２-20-15,B010,G007
16825,中華料理煌,東京都葛飾区青戸３-４１-１１ 針木工務店ビル,B011,G007
16826,中華料理 高園,東京都小金井市東町４-38-21　マルシンパレス2F,B001,G007
16827,中華料理 弘善坊,東京都港区新橋２-20-15,B001,G007
16828,中華料理江南　神保町店,東京都千代田区神田小川町３-1-22,B002,G007
16829,中華料理 黒龍,東京都江戸川区松島３丁目４０－１,B001,G007
16830,中華料理 菜香菜 東陽町店,東京都江東区東陽４－６－１６  東陽ビル３Ｆ４F,B011,G007
16831,中華料理 菜香菜 日本橋店,東京都中央区日本橋３-１３-５　日本橋３１３ビル１Ｆ,B001,G007
16832,中華料理 菜香菜 八重洲店,東京都中央区日本橋３－７－１０  １Ｆ２Ｆ,B002,G007
16833,中華料理 西遊記 成増店,東京都板橋区成増３-41-14,B001,G007
16834,中華料理サンフジ,東京都立川市幸町２-3-5,B011,G007
16835,中華料理 上海亭 木場支店,東京都江東区木場５-2-5 木場Yビル2,B002,G007
16836,順順餃子房 小伝馬町店,東京都中央区日本橋本町２-8-11OAビル1F,B001,G007
16837,中華料理小香港,東京都台東区下谷２丁目8-11,B001,G007
16838,中華料理 食客居,東京都北区田端新町３丁目24-4,B011,G007
16839,すいたんたん,東京都町田市金森２－１６－２２　リベールワン1F,B001,G007
16840,中華料理 大三元 新小岩,東京都葛飾区新小岩１-51-13,B002,G007
16841,中華料理 台湾屋台料理 尚徳楼,東京都北区西ケ原１-1-2 寺口ビル1F,B002,G007
16842,祥宇 しょうう,東京都中野区本町１-25-15　ヒルトップコート1Ｆ,B002,G001
16843,中華料理 食べ放題 555餃子,東京都墨田区江東橋３-12-3 2F,B002,G007
16844,中華料理 多来福 たらふく,東京都練馬区豊玉中２-15-14,B002,G007
16845,中華料理 茶異菜 三軒茶屋,東京都世田谷区上馬２-26-14 マルエツ駐車場地下,B002,G007
16846,中華料理店 福家,東京都国立市富士見台１-16-14三浦ビル１Ｆ,B001,G007
16847,中華料理 同盛昌,東京都板橋区上板橋３-2-1,B001,G007
16848,中華料理 ハオツー,東京都練馬区栄町34-13-103,B001,G007
16849,中華料理 八龍,東京都杉並区西荻南２-22-3,B001,G007
16850,中華料理 百味苑,東京都町田市木曽西５－２０－８,B011,G007
16851,中国料理 フィリー,東京都府中市府中町１-5-1,B002,G007
16852,中華料理 福香園 錦糸町,東京都墨田区太平４-8-2　カスタードビル　１F　2F,B001,G007
16853,中華料理 福錦 祖師ヶ谷大蔵店,東京都世田谷区砧６-37-2,B001,G007
16854,福龍 吉祥寺店,東京都武蔵野市吉祥寺南町１-5-5 第63東京ビル,B001,G007
16855,中華料理 萬福記,東京都府中市寿町１-3-10 藤和府中コープ1階,B011,G007
16856,中華料理 味香,東京都江東区北砂４‐31－17,B001,G007
16857,中華料理 や志満,東京都中野区南台５-9-16,B002,G007
16858,中華料理 楽楽,東京都江東区森下３-13-2,B001,G007
16859,中華レストラン 宝,東京都葛飾区奥戸４-2-1 東京天然温泉古代の湯 3F,B011,G007
16860,中華レストラン TIDA,東京都東大和市南街２-11-6,B002,G007
